游戏名字,游戏类型,游戏图片,游戏地址
"('龙珠Z-对决',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7447&n=L2diYXJvbS8xNDIwLnppcA==&t=Dragon Ball Z - Taiketsu&ac=5&p=',)"
"('袋狼2丛林营救-试试塔斯梅尼亚的老虎',)","('平台 平台 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1710.jpg,"('https://www.yikm.net/play?id=7703&n=L2diYXJvbS8xNzEwLnppcA==&t=Ty the Tasmanian Tiger 2 - Bush Rescue&ac=5&p=/gbapic/1710.jpg',)"
"('模拟大楼SP',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7959&n=L2diYXJvbS8xOTc4LnppcA==&t=Welcome to the Tower SP&ac=5&p=',)"
"('奇幻慢舞!',)","('动漫 动漫 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2258.jpg,"('https://www.yikm.net/play?id=8215&n=L2diYXJvbS8yMjU4LnppcA==&t=Trollz - Hair Affair!&ac=5&p=/gbapic/2258.jpg',)"
"('诺迪在玩具世界的一天',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8471&n=L2diYXJvbS8yNTI4LnppcA==&t=Noddy - A Day in Toyland&ac=5&p=',)"
"('汽车总动员之全国大赛',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8727&n=L2diYXJvbS8yNzg2LnppcA==&t=&ac=5&p=',)"
"('捉鬼敢死队(欧版)',)","('捉鬼敢死队 捉鬼敢死队 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/850a.png,"('https://www.yikm.net/play?id=3352&n=L2Zjcm9tL2R6bXgvR2hvc3RidXN0ZXJzIChVKSBbIV0ubmVz&t=捉鬼敢死队(欧版)',)"
"('变形战机Z',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3608&n=L2Zjcm9tL2Z4c2ovRm9ybWF0aW9uIFogKEopIChQUkcxKSBbIV0ubmVz&t=变形战机Z',)"
"('street fight',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3864&n=L2Zjcm9tL2dkL1N0cmVldCBGaWdodGVyIElWIChVbmwpLm5lcw==&t=street fight',)"
"('星际魂斗罗(raf世界)欧版',)","('魂斗罗 魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/1115a.png,"('https://www.yikm.net/play?id=4120&n=L2Zjcm9tL3NqL0pvdXJuZXkgdG8gU2lsaXVzIChFKSBbIV0ubmVz&t=星际魂斗罗(raf世界)欧版',)"
"('挖掘者2(打空气2)日版-中文',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/529a.png,"('https://www.yikm.net/play?id=4376&n=L2Zjcm9tL3h5eC9EaWcgRHVnIElJIChKKSBbVCtDaFNfY2F0Y2F0Y2F0XS5uZXM=&t=挖掘者2(打空气2)日版-中文',)"
"('Ice Hockey(USA)',)","('曲棍球 曲棍球 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1025a.png,"('https://www.yikm.net/play?id=4632&n=L2Zjcm9tL3lkYnMvSWNlIEhvY2tleSAoVSkgWyFdLm5lcw==&t=Ice Hockey(USA)',)"
"('高尔夫大满贯公开赛(日版)',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/877a.png,"('https://www.yikm.net/play?id=4888&n=L2Zjcm9tL3lkYnMvR29sZiBHcmFuZCBTbGFtIChKKSBbIV0ubmVz&t=高尔夫大满贯公开赛(日版)',)"
"('最终幻想2美版HACK_BY_疾风之狼',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5144&n=L2Zjcm9tL2pzYnl6dy8xNi7mnIDnu4jlubvmg7My576O54mISEFDSyBCWSDnlr7po47kuYvni7wubmVz&t=最终幻想2美版HACK_BY_疾风之狼&ac=3',)"
"('超级黑巴斯钓鱼',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0084.png,"('https://www.yikm.net/play?id=6168&n=L2diYXJvbS8wMDg0LnppcA==&t=Super Black Bass Advance&ac=5&p=/gbapic/0084.png',)"
"('麦克·泰森拳击',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0346.jpg,"('https://www.yikm.net/play?id=6424&n=L2diYXJvbS8wMzQ2LnppcA==&t=Mike Tyson Boxing&ac=5&p=/gbapic/0346.jpg',)"
"('生死时速车2A',)","('动作 动作 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0611.jpg,"('https://www.yikm.net/play?id=6680&n=L2diYXJvbS8wNjExLnppcA==&t=Driver 2 Advance&ac=5&p=/gbapic/0611.jpg',)"
"('指环王-双塔',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6936&n=L2diYXJvbS8wODc2LnppcA==&t=Lord of the Rings, The - Futatsu no Tou&ac=5&p=',)"
"('传说的斯塔菲2',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7192&n=L2diYXJvbS8xMTQzLnppcA==&t=Densetsu no Stafy 2&ac=5&p=',)"
"('英雄本色-马克思·佩恩',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7448&n=L2diYXJvbS8xNDIxLnppcA==&t=Max Payne Advance&ac=5&p=',)"
"('GBA电影-卡通频道珍藏电影第2卷',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7704&n=L2diYXJvbS8xNzExLnppcA==&t=Game Boy Advance Video - Cartoon Network Collection - Volume 2&ac=5&p=',)"
"('口袋妖怪-蓝宝石',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7960&n=L2diYXJvbS8xOTc5LnppcA==&t=Pokemon - Version Saphir&ac=5&p=',)"
"('快乐河马弹球台',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8216&n=L2diYXJvbS8yMjU5LnppcA==&t=Ottifanten Pinball&ac=5&p=',)"
"('芭比日记',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8472&n=L2diYXJvbS8yNTI5LnppcA==&t=- 高校神秘 Barbie Diaries, The - High School Mystery&ac=5&p=',)"
"('模拟宠物',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8728&n=L2diYXJvbS8yNzg3LnppcA==&t=仓鼠的生活2&ac=5&p=',)"
"('捉鬼敢死队2(欧版)',)","('捉鬼敢死队 捉鬼敢死队 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/852a.png,"('https://www.yikm.net/play?id=3353&n=L2Zjcm9tL2R6bXgvR2hvc3RidXN0ZXJzIElJIChFKSBbIV0ubmVz&t=捉鬼敢死队2(欧版)',)"
"('Volguard 2',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/2431a.png,"('https://www.yikm.net/play?id=3609&n=L2Zjcm9tL2Z4c2ovVm9sZ3VhcmQgSUkgKEopIFshXS5uZXM=&t=Volguard 2',)"
"('星际魂斗罗(raf世界)美版',)","('魂斗罗 魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/1116a.png,"('https://www.yikm.net/play?id=4121&n=L2Zjcm9tL3NqL0pvdXJuZXkgdG8gU2lsaXVzIChVKSBbIV0ubmVz&t=星际魂斗罗(raf世界)美版',)"
"('挖掘者2(打空气2)美版',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/530a.png,"('https://www.yikm.net/play?id=4377&n=L2Zjcm9tL3h5eC9EaWcgRHVnIElJIC0gVHJvdWJsZSBpbiBQYXJhZGlzZSAoVSkgWyFdLm5lcw==&t=挖掘者2(打空气2)美版',)"
"('明星冰上曲棍球(日版)',)","('曲棍球 曲棍球 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/2417a.png,"('https://www.yikm.net/play?id=4633&n=L2Zjcm9tL3lkYnMvVVNBIEljZSBIb2NrZXkgaW4gRkMgKEopIFshXS5uZXM=&t=明星冰上曲棍球(日版)',)"
"('高尔夫大满贯公开赛(美版)',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/878a.png,"('https://www.yikm.net/play?id=4889&n=L2Zjcm9tL3lkYnMvR29sZiBHcmFuZCBTbGFtIChVKSBbIV0ubmVz&t=高尔夫大满贯公开赛(美版)',)"
"('FINALFAN',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5145&n=L2Zjcm9tL2pzYnl6dy9GaW5hbCBGYW50YXN5IDMgKEopLm5lcw==&t=FINALFAN&ac=3',)"
"('耽美梦想',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6169&n=L2diYXJvbS8wMDg1LnppcA==&t=Tanbi Musou - Meine Liebe&ac=5&p=',)"
"('GP摩托车赛',)","('摩托车 摩托车 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0347.jpg,"('https://www.yikm.net/play?id=6425&n=L2diYXJvbS8wMzQ3LnppcA==&t=Moto GP&ac=5&p=/gbapic/0347.jpg',)"
"('恶魔城-白夜协奏曲',)","('Castlevania Castlevania ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0612.jpg,"('https://www.yikm.net/play?id=6681&n=L2diYXJvbS8wNjEyLnppcA==&t=Castlevania - Harmony of Dissonance&ac=5&p=/gbapic/0612.jpg',)"
"('银河战士1',)","('类人 类人 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0877.jpg,"('https://www.yikm.net/play?id=6937&n=L2diYXJvbS8wODc3LnppcA==&t=Metroid Fusion&ac=5&p=/gbapic/0877.jpg',)"
"('闪灵二人组-邪眼封印!',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7193&n=L2diYXJvbS8xMTQ0LnppcA==&t=GetBackers Dakkanya - Jagan Fuuin!&ac=5&p=',)"
"('新约圣剑传说',)","('角色扮演 角色扮演 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1422.jpg,"('https://www.yikm.net/play?id=7449&n=L2diYXJvbS8xNDIyLnppcA==&t=Sword of Mana&ac=5&p=/gbapic/1422.jpg',)"
"('谁想成为百万富翁2',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7705&n=L2diYXJvbS8xNzEzLnppcA==&t=Who Wants to Be a Millionaire - 2nd Edition&ac=5&p=',)"
"('口袋妖怪-红宝石',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7961&n=L2diYXJvbS8xOTgwLnppcA==&t=Pokemon - Version Rubis&ac=5&p=',)"
"('三国无双A',)","('战斗 战斗 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2260.jpg,"('https://www.yikm.net/play?id=8217&n=L2diYXJvbS8yMjYwLnppcA==&t=Dynasty Warriors Advance&ac=5&p=/gbapic/2260.jpg',)"
"('斯派罗传说',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8473&n=L2diYXJvbS8yNTMwLnppcA==&t=- 新的开始 Legend of Spyro, The - A New Beginning&ac=5&p=',)"
"('曼哈顿奇缘',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8729&n=L2diYXJvbS8yNzg4LnppcA==&t=&ac=5&p=',)"
"('捉鬼敢死队2(美版)',)","('捉鬼敢死队 捉鬼敢死队 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/852a.png,"('https://www.yikm.net/play?id=3354&n=L2Zjcm9tL2R6bXgvR2hvc3RidXN0ZXJzIElJIChVKSBbIV0ubmVz&t=捉鬼敢死队2(美版)',)"
"('Guardic Gaiden(Japan)',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/913a.png,"('https://www.yikm.net/play?id=3610&n=L2Zjcm9tL2Z4c2ovR3VhcmRpYyBHYWlkZW4gKEopLm5lcw==&t=Guardic Gaiden(Japan)',)"
"('Gijoe',)","('魂斗罗 魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4122&n=L2Zjcm9tL3NqL0cuSS4gSm9lIChVKSBbIV0ubmVz&t=Gijoe',)"
"('接水滴(Unl)',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4378&n=L2Zjcm9tL3h5eC9CbG9iIE1hbiAoVW5sKS5uZXM=&t=接水滴(Unl)',)"
"('明星冰上曲棍球(美版)',)","('曲棍球 曲棍球 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1724a.png,"('https://www.yikm.net/play?id=4634&n=L2Zjcm9tL3lkYnMvUHJvIFNwb3J0IEhvY2tleSAoVSkgWyFdLm5lcw==&t=明星冰上曲棍球(美版)',)"
"('Destiny of an Emperor',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/tstd.png,"('https://www.yikm.net/play?id=4890&n=L2Zjcm9tL2R6bXgvZHcubmVz&t=Destiny of an Emperor',)"
"('最终幻想3HP.MP修改',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5146&n=L2Zjcm9tL2pzYnl6dy8zNC7mnIDnu4jlubvmg7MzSFAuTVDkv67mlLkubmVz&t=最终幻想3HP.MP修改&ac=3',)"
"('马里奥赛车超级巡回赛',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0086.jpg,"('https://www.yikm.net/play?id=6170&n=L2diYXJvbS8wMDg2LnppcA==&t=Mario Kart - Super Circuit&ac=5&p=/gbapic/0086.jpg',)"
"('彩虹6号',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"(""https://www.yikm.net/play?id=6426&n=L2diYXJvbS8wMzQ4LnppcA==&t=Tom Clancy's Rainbow Six - Rogue Spear&ac=5&p="",)"
"('指环王-魔戒现身',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6682&n=L2diYXJvbS8wNjEzLnppcA==&t=Lord of the Rings, The - The Fellowship of the Ring&ac=5&p=',)"
"('漫画家物语',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6938&n=L2diYXJvbS8wODc4LnppcA==&t=Manga-ka Debut Monogatari&ac=5&p=',)"
"('疯狂越野摩托',)","('摩托车 摩托车 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1145.jpg,"('https://www.yikm.net/play?id=7194&n=L2diYXJvbS8xMTQ1LnppcA==&t=Freekstyle&ac=5&p=/gbapic/1145.jpg',)"
"('迪斯尼-米老鼠',)","(' Mario  Mario ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1423.png,"('https://www.yikm.net/play?id=7450&n=L2diYXJvbS8xNDIzLnppcA==&t=& 唐老鸭3 Magical Quest 3 Starring Mickey & Donald&ac=5&p=/gbapic/1423.png',)"
"('SD高达力量',)","('高达 高达 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1714.jpg,"('https://www.yikm.net/play?id=7706&n=L2diYXJvbS8xNzE0LnppcA==&t=SD Gundam Force&ac=5&p=/gbapic/1714.jpg',)"
"('ESPN冬季运动会-滑雪板2',)","(' Board  Board ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1981.jpg,"('https://www.yikm.net/play?id=7962&n=L2diYXJvbS8xOTgxLnppcA==&t=ESPN Winter X-Games Snowboarding 2&ac=5&p=/gbapic/1981.jpg',)"
"('弗兰克林大冒险',)","('动作 动作 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2262.jpg,"(""https://www.yikm.net/play?id=8218&n=L2diYXJvbS8yMjYyLnppcA==&t=Franklin's Great Adventures&ac=5&p=/gbapic/2262.jpg"",)"
"('召唤之夜',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8474&n=L2diYXJvbS8yNTMxLnppcA==&t=- 铸剑物语 2 Summon Night - Swordcraft Story 2&ac=5&p=',)"
"('尼克通',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8730&n=L2diYXJvbS8yNzg5LnppcA==&t=海绵宝宝&ac=5&p=',)"
"('新 捉鬼敢死队2(日版)',)","('捉鬼敢死队 捉鬼敢死队 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1555a.png,"('https://www.yikm.net/play?id=3355&n=L2Zjcm9tL2R6bXgvTmV3IEdob3N0YnVzdGVycyBJSSAoSikgWyFdLm5lcw==&t=新 捉鬼敢死队2(日版)',)"
"('Guardic Gaiden(USA)',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/912a.png,"('https://www.yikm.net/play?id=3611&n=L2Zjcm9tL2Z4c2ovR3VhcmRpYW4gTGVnZW5kLCBUaGUgKFUpIFshXS5uZXM=&t=Guardic Gaiden(USA)',)"
"('星际武士',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3867&n=L2Zjcm9tL2dkL1hpbmcgSmkgV3UgU2hpIC0gU3VwZXIgRmlnaHRlciAoQ2gpLm5lcw==&t=星际武士',)"
"('GIJOEAF',)","('魂斗罗 魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/803a.png,"('https://www.yikm.net/play?id=4123&n=L2Zjcm9tL3NqL0cuSS4gSm9lIC0gVGhlIEF0bGFudGlzIEZhY3RvciAoVSkgWyFdLm5lcw==&t=GIJOEAF',)"
"('接线大师(PD)',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4379&n=L2Zjcm9tL3h5eC9MQU4gTWFzdGVyIGJ5IHNoaXJ1IChQRCkubmVz&t=接线大师(PD)',)"
"('暴力冰上曲棍球',)","('曲棍球 曲棍球 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4635&n=L2Zjcm9tL3lkYnMvSGl0IHRoZSBJY2UgKFUpIChQcm90b3R5cGUpLm5lcw==&t=暴力冰上曲棍球',)"
"('最终幻想3完美hack版',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5147&n=L2Zjcm9tL2pzYnl6dy8zNS7mnIDnu4jlubvmg7Mz5a6M576OaGFja+eJiC5uZXM=&t=最终幻想3完美hack版&ac=3',)"
"('究级麻将-未来战士21杯',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6171&n=L2diYXJvbS8wMDg3LnppcA==&t=Kiwame Mahjong Deluxe - Mirai Senshi 21&ac=5&p=',)"
"('太空侵略者',)","('太空侵略者 太空侵略者 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0349.png,"('https://www.yikm.net/play?id=6427&n=L2diYXJvbS8wMzQ5LnppcA==&t=Space Invaders&ac=5&p=/gbapic/0349.png',)"
"('网球征服系列2003',)","('网球 网球 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0614.jpg,"('https://www.yikm.net/play?id=6683&n=L2diYXJvbS8wNjE0LnppcA==&t=Tennis Masters Series 2003&ac=5&p=/gbapic/0614.jpg',)"
"('爱丽丝梦游仙境',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6939&n=L2diYXJvbS8wODc5LnppcA==&t=Fushigi no Kuni no Alice&ac=5&p=',)"
"('急速动力-零重力赛场',)","('运动 运动 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1146.jpg,"('https://www.yikm.net/play?id=7195&n=L2diYXJvbS8xMTQ2LnppcA==&t=Rocket Power - Zero Gravity Zone&ac=5&p=/gbapic/1146.jpg',)"
